Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brett Maher,DAL,,1,,,0,0,,0
Bryan Anger,DAL,,,,,10,478,47.8,59
Joey Slye,WAS,2,3,2,4,0,0,,0
Tress Way,WAS,,,,,7,319,45.6,50
