Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,LAR,2,2,3,4,0,0,,0
Johnny Hekker,LAR,,,,,3,153,51.0,59
Jason Myers,SEA,3,3,1,2,0,0,,0
Michael Dickson,SEA,,,,,4,190,47.5,56
