Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Devin Duvernay,BAL,1,25,25.0,0,25,2,55,27.5,0,43
Myles Bryant,NWE,0,0,,0,0,2,13,6.5,0,13
Marcus Jones,NWE,2,45,22.5,0,26,0,0,,0,0
