Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Jones,DAL,,,,,4,160,40.0,49
Brett Maher,DAL,,,3,4,0,0,,0
Nick Folk,NWE,1,1,2,4,0,0,,0
Jake Bailey,NWE,,,,,6,263,43.8,65
