Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mike Nugent,OAK,2,2,2,2,0,0,,
Johnny Townsend,OAK,,,,,3,112,37.3,54
Jason Sanders,MIA,4,4,,,0,0,,
Matt Haack,MIA,,,,,6,282,47.0,63
