Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Dante Pettis,CHI,0,0,,0,0,1,10,10.0,0,10
Velus Jones Jr.,CHI,1,63,63.0,0,63,0,0,,0,0
Kalif Raymond,DET,0,0,,0,0,3,16,5.3,0,10
