Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mike Nugent,CHI,1,1,1,1,0,0,,
Pat O'Donnell,CHI,,,,,5,225,45.0,51
Matt Prater,DET,2,2,2,2,0,0,,
Sam Martin,DET,,,,,4,182,45.5,64
