Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,OAK,1,1,3,3,0,0,,
Johnny Townsend,OAK,,,,,6,229,38.2,42
Randy Bullock,CIN,3,3,3,3,0,0,,
Kevin Huber,CIN,,,,,5,216,43.2,50
