Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Patrick Murray,TAM,2,2,2,2,0,0,,0
Bryan Anger,TAM,,,,,5,176,35.2,52
Mason Crosby,GNB,2,2,2,2,0,0,,
Justin Vogel,GNB,,,,,4,181,45.3,57
