Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jaydon Mickens,JAX,1,0,0.0,0,0,1,14,14.0,0,14
Corey Grant,JAX,1,68,68.0,0,68,0,0,,0,0
Patrick Peterson,ARI,0,0,,0,0,2,31,15.5,0,19
Kerwynn Williams,ARI,0,0,,0,0,2,22,11.0,0,20
D.J. Foster,ARI,2,50,25.0,0,32,0,0,,0,0
