Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Colton Schmidt,BUF,,,,,6,297,49.5,57
Stephen Hauschka,BUF,,,1,1,0,0,,
Michael Palardy,CAR,,,,,6,249,41.5,55
Graham Gano,CAR,,,3,3,0,0,,
