Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,1,2,4,4,0,0,,0
Arryn Siposs,PHI,,,,,4,197,49.3,54
Chad Ryland,NWE,2,2,,,0,0,,0
Bryce Baringer,NWE,,,,,5,226,45.2,65
