Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Nick Folk,NWE,1,1,5,5,0,0,,0
Jake Bailey,NWE,,,,,4,163,40.8,43
Greg Zuerlein,NYJ,2,2,1,2,0,0,,0
Braden Mann,NYJ,,,,,4,188,47.0,67
