Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jawill Davis,NYG,0,0,,0,0,5,51,10.2,0,23
Greg Stroman,WAS,0,0,,0,0,2,-2,-1.0,0,0
Danny Johnson,WAS,2,58,29.0,0,29,0,0,,0,0
