Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Darius Phillips,CIN,0,0,,0,0,1,15,15.0,0,15
Brandon Wilson,CIN,3,54,18.0,0,27,0,0,,0,0
Darnell Mooney,CHI,1,10,10.0,0,10,0,0,,0,0
