Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Justin Tucker,BAL,4,5,1,1,0,0,,0
Sam Koch,BAL,,,,,4,172,43.0,50
Cody Parkey,CLE,4,5,,1,0,0,,0
Jamie Gillan,CLE,,,,,2,91,45.5,56
