Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chandler Catanzaro,CAR,3,4,2,2,0,0,,
Michael Palardy,CAR,,,,,3,164,54.7,57
Wil Lutz,NOR,2,2,,,0,0,,0
Thomas Morstead,NOR,,,,,5,210,42.0,54
