Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Austin Seibert,CLE,3,3,1,2,0,0,,0
Jamie Gillan,CLE,,,,,2,83,41.5,48
Zane Gonzalez,ARI,5,5,1,1,0,0,,0
Andy Lee,ARI,,,,,2,79,39.5,48
