Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cody Parkey,CLE,3,3,2,2,0,0,,0
Jamie Gillan,CLE,,,,,1,47,47.0,47
Aldrick Rosas,JAX,1,1,2,3,0,0,,0
Logan Cooke,JAX,,,,,3,137,45.7,51
