Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,5,6,2,2,0,0,,0
Stephen Hauschka,BUF,1,1,1,1,0,0,,
Colton Schmidt,BUF,,,,,6,272,45.3,58
