Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Randy Bullock,TEN,1,1,3,4,0,0,,0
Johnny Townsend,TEN,,,,,5,188,37.6,63
Matt Ammendola,NYJ,3,3,2,2,0,0,,0
Thomas Morstead,NYJ,,,,,6,277,46.2,56
