Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Britton Colquitt,CLE,,,,,7,334,47.7,58
Zane Gonzalez,CLE,,,1,1,0,0,,
Mike Nugent,CHI,2,3,,,0,0,,
Pat O'Donnell,CHI,,,,,8,361,45.1,60
