Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chase McLaughlin,CLE,2,2,,,0,0,,0
Dustin Colquitt,CLE,,,,,8,342,42.8,55
Chris Boswell,PIT,2,2,4,4,0,0,,0
Corliss Waitman,PIT,,,,,5,244,48.8,53
