Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Trevor Davis,GNB,2,55,27.5,0,29,1,8,8.0,0,8
Jeff Janis,GNB,1,11,11.0,0,11,0,0,,0,0
Marcus Sherels,MIN,0,0,,0,0,1,-5,-5.0,0,-5
Stacy Coley,MIN,1,19,19.0,0,19,0,0,,0,0
