Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Andre Roberts,BUF,1,18,18.0,0,18,2,2,1.0,0,2
Adam Humphries,TEN,0,0,,0,0,2,2,1.0,0,2
