Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Stephen Gostkowski,NWE,2,2,2,2,0,0,,
Ryan Allen,NWE,,,,,7,334,47.7,53
Cody Parkey,MIA,3,3,2,2,0,0,,
Matt Haack,MIA,,,,,7,315,45.0,56
