Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ty Montgomery,NWE,1,24,24.0,0,24,0,0,,0,0
Calvin Austin,PIT,0,0,,0,0,3,10,3.3,0,5
Godwin Igwebuike,PIT,2,42,21.0,0,27,0,0,,0,0
