Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Robbie Gould,SFO,4,4,,,0,0,,0
Mitch Wishnowsky,SFO,,,,,5,231,46.2,50
Zane Gonzalez,ARI,2,2,1,1,0,0,,0
Andy Lee,ARI,,,,,5,253,50.6,64
