Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Jared Goff,DET,22,36,268,1,2,2,7,63,70.1,1,3,0,3,0,0,0,0,0,0,0
Jack Fox,DET,1,1,17,0,0,0,0,17,118.7,0,0,0,0,0,0,0,0,0,0,0
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,12,57,0,14,0,0,0,0,0,0,0
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,13,48,0,14,10,8,96,1,63,0,0
C.J. Moore,DET,0,0,0,0,0,0,0,0,,1,28,0,28,0,0,0,0,0,0,0
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,1,0,1,8,6,115,0,37,0,0
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,48,0,21,0,0
Bobby Price,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Darren Fells,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
KhaDarel Hodge,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
Geronimo Allison,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Matthew Stafford,LAR,28,41,334,3,0,1,7,59,117.3,2,-2,0,-1,0,0,0,0,0,0,0
Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,15,45,0,10,6,3,19,0,13,0,0
Sony Michel,LAR,0,0,0,0,0,0,0,0,,2,4,0,4,0,0,0,0,0,0,0
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,156,2,59,0,0
Robert Woods,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,70,0,22,0,0
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,46,0,16,0,0
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,43,1,22,0,0
DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
