Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Xavier Gipson,NYJ,3,82,27.3,0,34,2,30,15.0,0,20
Israel Abanikanda,NYJ,1,12,12.0,0,12,0,0,,0,0
