Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Graham Gano,NYG,3,3,2,2,0,0,,0
Jamie Gillan,NYG,,,,,2,100,50.0,58
Mason Crosby,GNB,2,2,2,2,0,0,,0
Pat O'Donnell,GNB,,,,,3,124,41.3,50
