Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Boston Scott,PHI,0,0,,0,0,2,16,8.0,0,13
Miles Sanders,PHI,1,15,15.0,0,15,0,0,,0,0
Marcus Sherels,MIN,0,0,,0,0,1,6,6.0,0,6
