Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Succop,TEN,1,1,,1,0,0,,
Brett Kern,TEN,,,,,6,313,52.2,58
Andy Lee,ARI,,,,,6,270,45.0,56
Phil Dawson,ARI,,,4,5,0,0,,
