Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,4,4,,1,0,0,,
Justin Vogel,GNB,,,,,5,241,48.2,53
Chris Boswell,PIT,2,3,1,1,0,0,,
Jordan Berry,PIT,,,,,3,97,32.3,36
