Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,LVR,4,4,2,2,0,0,,0
AJ Cole III,LVR,,,,,3,127,42.3,52
Joey Slye,CAR,1,2,3,3,0,0,,0
Joseph Charlton,CAR,,,,,2,120,60.0,60
