Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,5,5,1,1,0,0,,0
Michael Dickson,SEA,,,,,4,191,47.8,53
Younghoe Koo,ATL,1,2,2,2,0,0,,0
Sterling Hofrichter,ATL,,,,,2,100,50.0,55
