Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tommylee Lewis,NOR,0,0,,0,0,2,20,10.0,0,10
Pharoh Cooper,CAR,0,0,,0,0,1,8,8.0,0,8
Trenton Cannon,CAR,1,21,21.0,0,21,0,0,,0,0
