Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cade York,CLE,3,3,2,2,0,0,,0
Corey Bojorquez,CLE,,,,,6,311,51.8,67
Cameron Johnston,HOU,,,,,7,354,50.6,64
Ka'imi Fairbairn,HOU,,,2,2,0,0,,0
