Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Logan Cooke,JAX,,,,,1,59,59.0,59
Matthew Wright,JAX,,,3,3,0,0,,0
Eddy Pineiro,NYJ,2,3,2,2,0,0,,0
Braden Mann,NYJ,,,,,1,55,55.0,55
