Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Trent Taylor,SFO,0,0,,0,0,2,15,7.5,0,10
Victor Bolden,SFO,2,42,21.0,0,26,0,0,,0,0
DeAndrew White,HOU,0,0,,0,0,4,3,0.8,0,3
