Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Darius Phillips,CIN,2,57,28.5,0,32,2,10,5.0,0,10
Hunter Renfrow,LVR,0,0,,0,0,2,23,11.5,0,12
Kenyan Drake,LVR,3,51,17.0,0,24,0,0,,0,0
