Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Eli Manning,NYG,30,49,288,2,0,0,0,42,91.2,3,22,1,,0,0,0,0,,0,0
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,11,42,0,13,2,2,8,1,4,1,0
Shane Vereen,NYG,0,0,0,0,0,0,0,0,,5,14,0,7,2,1,11,0,11,0,0
Paul Perkins,NYG,0,0,0,0,0,0,0,0,,9,13,0,14,2,1,6,0,6,0,0
Odell Beckham Jr.,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,15,7,90,0,42,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,62,0,21,0,0
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,54,0,19,0,0
Brandon Marshall,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,46,0,11,0,0
Rhett Ellison,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,1,9,0,0
Jameis Winston,TAM,22,38,332,3,0,1,9,58,113.0,4,12,0,,0,0,0,0,,1,0
Jacquizz Rodgers,TAM,0,0,0,0,0,0,0,0,,16,83,0,36,3,2,25,0,13,0,0
Charles Sims,TAM,0,0,0,0,0,0,0,0,,1,14,0,14,1,1,7,0,7,0,0
Peyton Barber,TAM,0,0,0,0,0,0,0,0,,2,2,0,2,0,0,0,0,0,0,0
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,80,1,35,0,0
Adam Humphries,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,70,0,38,0,0
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,67,1,31,0,0
O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,63,1,58,0,0
DeSean Jackson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,20,0,11,0,0
