Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Sebastian Janikowski,SEA,3,3,3,3,0,0,,
Michael Dickson,SEA,,,,,3,158,52.7,62
Graham Gano,CAR,3,3,2,3,0,0,,
Michael Palardy,CAR,,,,,1,55,55.0,55
