Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Marcus Jones,NWE,0,0,,0,0,3,25,8.3,0,17
Hunter Renfrow,LVR,0,0,,0,0,3,20,6.7,0,12
Ameer Abdullah,LVR,5,111,22.2,0,30,0,0,,0,0
Jakob Johnson,LVR,1,15,15.0,0,15,0,0,,0,0
