Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Nsimba Webster,CHI,0,0,,0,0,2,4,2.0,0,4
Khalil Herbert,CHI,4,115,28.8,0,39,0,0,,0,0
Demetric Felton,CLE,0,0,,0,0,7,103,14.7,0,24
