Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jack Fox,DET,,,,,3,144,48.0,54
Michael Badgley,DET,,,2,2,0,0,,0
Brett Maher,DAL,3,3,1,1,0,0,,0
Bryan Anger,DAL,,,,,5,243,48.6,56
