Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kaelin Clay,CAR,0,0,,0,0,3,73,24.3,1,60
Christian McCaffrey,CAR,0,0,,0,0,2,22,11.0,0,14
Fozzy Whittaker,CAR,2,49,24.5,0,31,0,0,,0,0
Jojo Natson,NYJ,2,52,26.0,0,32,4,7,1.8,0,17
