Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
De'Anthony Thomas,KAN,1,19,19.0,0,19,5,28,5.6,0,10
Mecole Hardman,KAN,1,18,18.0,0,18,1,20,20.0,0,20
Dwayne Harris,OAK,1,30,30.0,0,30,1,11,11.0,0,11
Jalen Richard,OAK,0,0,,0,0,1,-1,-1.0,0,-1
