Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
DeAndre Carter,HOU,0,0,,0,0,2,34,17.0,0,23
Desmond King,LAC,1,23,23.0,0,23,2,-1,-0.5,0,0
