Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Michael Badgley,LAC,4,4,,,0,0,,0
Ty Long,LAC,,,,,2,87,43.5,47
Harrison Butker,KAN,3,3,,,0,0,,0
Tommy Townsend,KAN,,,,,2,82,41.0,44
