Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Nick Folk,NWE,1,2,4,4,0,0,,0
Jake Bailey,NWE,,,,,4,193,48.3,60
Dustin Colquitt,ATL,,,,,5,269,53.8,62
Younghoe Koo,ATL,,,,1,0,0,,0
