Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cameron Dicker,LAC,2,2,1,1,0,0,,0
JK Scott,LAC,,,,,5,261,52.2,65
Harrison Butker,KAN,4,4,1,1,0,0,,0
Tommy Townsend,KAN,,,,,3,137,45.7,48
