Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Gay,IND,1,1,5,5,0,0,,0
Rigoberto Sanchez,IND,,,,,7,325,46.4,54
Justin Tucker,BAL,2,2,1,2,0,0,,0
Jordan Stout,BAL,,,,,7,329,47.0,65
