Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Aldrick Rosas,NYG,3,3,1,1,0,0,,
Brad Wing,NYG,,,,,4,154,38.5,57
Jake Elliott,PHI,3,3,2,3,0,0,,
Donnie Jones,PHI,,,,,4,182,45.5,58
