Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Dwayne Harris,NYG,2,42,21.0,0,23,1,1,1.0,0,1
Ryan Switzer,DAL,2,42,21.0,0,25,1,0,0.0,0,0
