Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Sanders,MIA,4,4,1,1,0,0,,0
Thomas Morstead,MIA,,,,,1,38,38.0,38
Michael Badgley,DET,3,3,2,2,0,0,,0
Jack Fox,DET,,,,,2,117,58.5,60
