Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ethan Evans,LAR,,,,,4,183,45.8,58
Lucas Havrisik,LAR,,,2,2,0,0,,0
Brandon Aubrey,DAL,5,5,2,2,0,0,,0
Bryan Anger,DAL,,,,,2,93,46.5,52
