Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,5,5,1,1,0,0,,0
Thomas Morstead,NOR,,,,,5,244,48.8,53
Greg Joseph,TEN,4,4,,,0,0,,0
Brett Kern,TEN,,,,,7,299,42.7,55
