Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Tyler Bass,BUF,6,6,2,2,0,0,,0
Corey Bojorquez,BUF,,,,,1,63,63.0,63
Taylor Russolino,DEN,1,3,,1,0,0,,0
Sam Martin,DEN,,,,,6,291,48.5,56
