Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,2,2,3,3,0,0,,0
Ryan Wright,MIN,,,,,3,133,44.3,52
Younghoe Koo,ATL,2,2,4,4,0,0,,0
Bradley Pinion,ATL,,,,,4,175,43.8,46
