Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Taywan Taylor,CLE,2,30,15.0,0,18,0,0,,0,0
D'Ernest Johnson,CLE,1,13,13.0,0,13,0,0,,0,0
Cyrus Jones,BAL,0,0,,0,0,1,14,14.0,0,14
Chris Moore,BAL,3,67,22.3,0,26,0,0,,0,0
Justice Hill,BAL,2,34,17.0,0,20,0,0,,0,0
