Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jaydon Mickens,TAM,0,0,,0,0,3,21,7.0,0,12
Jalen Reagor,PHI,0,0,,0,0,1,0,0.0,0,0
