Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Succop,TEN,6,6,,1,0,0,,0
Brett Kern,TEN,,,,,2,102,51.0,55
Daniel Carlson,OAK,3,3,,,0,0,,0
AJ Cole III,OAK,,,,,5,221,44.2,55
