Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kalif Raymond,TEN,3,71,23.7,0,26,0,0,,0,0
Jalen Richard,OAK,4,91,22.8,0,29,1,12,12.0,0,12
